,name,date,code,market_name,market_key,v_kobo,kessan,p_kari,p_uri,bb,koutou,content
422,カノープス,2001/07/27,6774,ＪＱ,野村證券,1100,2,"1,500,000円 - 1,700,000円",1700000,2001/07/11 - 2001/07/16,+23.52,デジタル映像編集機器、画像処理用グラフィック機器及びネットワーク上での映像配信等を行うシステム機器などの製造・販売
423,日本マクドナルド,2001/07/26,2702,ＪＱ,大和証券SMBC,26200000,12,"3,000円 - 4,300円",4300,2001/07/09 - 2001/07/13,+9.30,日本国内における「マクドナルド」のフランチャイザー店舗展開および、フランチャイジー店舗展開。
424,タリーズコーヒージャパン,2001/07/25,2701,ナスダックジャパン,国際証券,3860,3,"130,000円 - 160,000円",160000,2001/07/10 - 2001/07/12,+100.00,スペシャルティコーヒーショップの経営及びＦＣ事業
425,プレステージ・インターナショナル,2001/07/25,4290,ナスダックジャパン,ＵＢＳウォーバーグ証券,3000,3,"500,000円 - 550,000円",550000,2001/07/09 - 2001/07/13,+3.63,顧客企業の業務プロセスを受託するカスタマー・リレーションシップ・マネジメント（ＣＲＭ）事業等
426,ジャストプランニング,2001/07/24,4287,ＪＱ,いちよし証券,1000,1,"280,000円 - 350,000円",350000,2001/07/09 - 2001/07/12,+57.14,外食業界向けに、インターネットのインフラを利用したアプリケーションの提供、並びにシステムメンテナンス業務等を行う「ＡＳＰ（アプリケーションサービスプロバイダ）事業」
427,ｓａｎｔｅｃ,2001/07/24,6777,ナスダックジャパン,野村證券,3000000,3,"3,500円 - 4,300円",3500,2001/07/04 - 2001/07/10,-8.57,光通信用部品・光測定器及び画像処理装置の開発・製造・販売
428,アルチザネットワークス,2001/07/19,6778,マザーズ,野村證券,2000,7,"1,500,000円 - 1,750,000円",1750000,2001/07/02 - 2001/07/06,+17.14,通信インフラ構築に使用される通信計測器及び通信インフラの保守、運用管理を行うネットワーク・マネジメント・システムの開発、販売
429,エムジーホーム,2001/07/19,8891,名証セ,日興ソロモン・スミス・バーニー証券,700,3,"850,000円 - 950,000円",950000,2001/07/04 - 2001/07/10,+33.68,マンションの分譲
430,木徳神糧,2001/07/18,2700,ＪＱ,野村證券,1250000,9,250円 - 310円,310,2001/06/29 - 2001/07/05,+35.48,米穀卸売、精米製造販売、鶏卵・加工食品・飼料・園芸商品等の販売
431,ソルクシーズ,2001/07/17,4284,ＪＱ,新光証券,1000000,12,"900円 - 1,100円",1100,2001/06/29 - 2001/07/04,+8.18,コンピュータシステムの開発、運用・管理、保守、教育、アウトソーシング等のソリューションの提供
432,松下電工インフォメーションシステムズ,2001/07/12,4283,ＪＱ,日興ソロモン・スミス・バーニー証券,4650,11,"500,000円 - 550,000円",550000,2001/06/27 - 2001/07/02,+16.36,システムの開発・維持管理や情報処理業務等の受託及びシステム構築やパッケージソフトの製作・販売、並びに情報処理機器やネットワーク関連機器の販売等。
433,プラネックスコミュニケーションズ,2001/07/11,6784,ＪＱ,大和証券SMBC,2000,12,"450,000円 - 550,000円",550000,2001/06/21 - 2001/06/28,+58.18,情報通信・ネットワーク関連製品の開発及び製造販売
434,総合商研,2001/07/11,7850,ＪＱ,国際証券,750000,7,350円 - 500円,500,2001/06/21 - 2001/06/26,-2.00,折込広告等の印刷物を中心とした販売促進支援ツールの企画制作、年賀状等の印刷、及びプリントショップの運営
435,イーピーエス,2001/07/09,4282,ＪＱ,新光証券,800,9,"1,500,000円 - 1,800,000円",1800000,2001/06/20 - 2001/06/27,+75.00,臨床試験に関連するＣＲＯ（開発業務受託機関）業務、ＣＲＣ（臨床試験協力者）を中心とするＳＭＯ（治験実施施設支援機関）業務およびシステム開発等
436,デジタル・アドバタイジング・コンソーシアム,2001/07/05,4281,ナスダックジャパン,日興ソロモン・スミス・バーニー証券,23656,11,"120,000円 - 180,000円",120000,2001/06/20 - 2001/06/25,-21.66,インターネット等デジタルネットワーク上の広告スペースの購入、販売、企画開発をはじめとする、デジタル広告ビジネスにおけるトータルソリューションの提供
437,ギャガ・コミュニケーションズ,2001/06/29,4280,ナスダックジャパン,大和証券SMBC,3100000,9,"1,200円 - 1,500円",1300,2001/06/11 - 2001/06/15,-20.76,海外映像コンテンツの映画興行会社への配給及びその映像使用権のビデオメーカーへのライセンス等
438,マニー,2001/06/29,7730,ＪＱ,野村證券,1000000,8,"1,150円 - 1,250円",1250,2001/06/12 - 2001/06/18,+30.40,医療用具の製造及び販売
439,キャンドゥー,2001/06/27,2698,ＪＱ,野村證券,1000,11,"1,300,000円 - 1,500,000円",1500000,2001/06/08 - 2001/06/14,+74.66,１００円ショップの直営店の経営及びフランチャイズ店への卸売
440,東精エンジニアリング,2001/06/22,6385,東証２部,日興ソロモン・スミス・バーニー証券,1900000,3,"1,500円 - 1,800円",1800,2001/06/07 - 2001/06/12,+2.22,自動計測機器及び半導体製造装置等の製造販売及び保守など
441,コーエーネット,2001/06/20,2697,ＪＱ,大和証券SMBC,1000,3,"700,000円 - 800,000円",800000,2001/05/31 - 2001/06/06,+6.25,家庭用ビデオゲームソフト、パソコンソフト及びパソコン周辺機器等の販売
442,インテリジェントウェイブ,2001/06/15,4847,ＪＱ,大和証券SMBC,2400,6,"1,000,000円 - 1,300,000円",1300000,2001/05/28 - 2001/06/01,+20.00,ソフトウェア開発及びコンサルティング業務、コンピュータ機器輸出入販売等
443,フルキャスト,2001/06/15,4848,ＪＱ,ＨＳＢＣ証券,7000,9,"600,000円 - 690,000円",690000,2001/05/30 - 2001/06/05,+31.15,短期業務請負業を中心とした人材アウトソーシング支援事業
444,エン・ジャパン,2001/06/15,4849,ナスダックジャパン,国際証券,1000,12,"1,000,000円 - 1,200,000円",1200000,2001/05/31 - 2001/06/05,+35.83,インターネットを利用した求人転職情報サービス事業
445,マルサンアイ,2001/06/14,2551,名証２部,東海東京証券,1000000,9,180円 - 210円,210,2001/05/29 - 2001/06/04,+43.33,みそ及び豆乳・飲料の製造販売
446,ソフト９９コーポレーション,2001/06/12,4464,東証２部,大和証券SMBC,2000000,3,"1,300円 - 2,000円",2000,2001/05/23 - 2001/05/29,+1.50,カーワックス・補修材等のカーケア用品の製造及び販売
447,大和フーヅ,2001/06/07,2696,ＪＱ,大和証券SMBC,700000,3,400円 - 470円,470,2001/05/21 - 2001/05/25,+17.02,"「ミスタードーナツ」、「モスバーガー」のフランチャイズ店舗展開及び独自店舗「久兵衛屋」の店舗展開
"
448,クリエイションカード情報システム,2001/06/05,2677,ナスダックジャパン,大和証券SMBC,1500,6,"1,000,000円 - 1,500,000円",1400000,2001/05/17 - 2001/05/22,-18.57,加盟店方式による遊技場向プリペイドカードシステム事業（加盟店方式による遊技場向プリペイドカードシステムの運営・管理に関する情報処理サービス事業及び情報提供サービス事業並びに当該システム機器等の販売）
449,三井情報開発,2001/06/05,4846,東証２部,野村證券,3000000,3,"1,200円 - 1,350円",1350,2001/05/21 - 2001/05/24,+11.11,情報サービス事業、調査研究事業
450,データベース・コミュニケーションズ,2001/05/31,4845,ナスダックジャパン,新光証券,2600,6,"150,000円 - 210,000円",210000,2001/05/16 - 2001/05/21,+138.09,データベース管理システムの販売、技術サポート及びコンサルティング
451,扶桑化学工業,2001/05/30,4368,ＪＱ,大和証券SMBC,1500000,3,"1,300円 - 1,900円",1900,2001/05/11 - 2001/05/16,-5.26,果実酸及びその塩類、応用開発商品の製造販売を行う食品関連事業、並びに樹脂添加剤、ファインケミカル、シリカ関連誘導品の製造販売を行う工業薬品事業等。
452,サービスウェア・コーポレーション,2001/05/30,4844,東証２部,大和証券SMBC,1933000,3,"2,200円 - 2,500円",2500,2001/05/14 - 2001/05/18,+60.40,テクニカルサポートセンターによる技術支援ならびに情報提供サービス等
453,サムコインターナショナル研究所,2001/05/30,6387,ＪＱ,日興ソロモン・スミス・バーニー証券,1000000,7,"2,700円 - 3,100円",3100,2001/05/15 - 2001/05/21,+16.12,半導体等電子部品製造装置の開発、製造、販売及び製品の保守メンテナンス
454,くらコーポレーション,2001/05/29,2695,ナスダックジャパン,新光証券,1200,10,"1,300,000円 - 1,700,000円",1700000,2001/05/11 - 2001/05/16,+18.23,直営による回転すし店のチェーン展開
455,三幸,2001/05/24,4843,ＪＱ,新光証券,600000,3,320円 - 370円,370,2001/05/07 - 2001/05/14,+21.62,オフィスビル等の建物清掃業務・設備業務・警備業務等
456,平禄,2001/04/26,2694,ＪＱ,日興ソロモン・スミス・バーニー証券,1000000,3,350円 - 410円,410,2001/04/11 - 2001/04/17,+46.34,直営店、加盟店による回転寿司等の販売
457,ドリームテクノロジーズ,2001/04/25,4840,ナスダックジャパン,野村證券,1000,2,"225,000円 - 275,000円",275000,2001/04/06 - 2001/04/12,+245.45,コンピュータのソフトウェアの開発、設計及び販売等
458,ダブルクリック,2001/04/25,4841,ナスダックジャパン,日興ソロモン・スミス・バーニー証券,23456,3,"90,000円 - 150,000円",150000,2001/04/09 - 2001/04/13,-24.66,インターネット広告配信事業等
459,有線ブロードネットワークス,2001/04/25,4842,ナスダックジャパン,大和証券エスビー,270000,8,"140,000円 - 200,000円",200000,2001/04/03 - 2001/04/11,-35.00,放送事業、カラオケボックス等の運営、カラオケ機器の販売及びブロードバンド事業等
460,ユーラシア旅行社,2001/04/25,9376,ＪＱ,みずほ証券,600,9,"300,000円 - 350,000円",350000,2001/04/06 - 2001/04/12,+128.57,社会円熟層をターゲットとした自然・文化・芸術・人間をテーマにした旅行企画
461,ＷＯＷＯＷ,2001/04/20,4839,マザーズ,日興ソロモン・スミス・バーニー証券,24800,3,"1,000,000円 - 1,300,000円",1150000,2001/04/05 - 2001/04/11,-24.34,放送衛星による一般放送事業等
462,綜研化学,2001/04/20,4972,ＪＱ,大和証券エスビー,1200000,3,280円 - 380円,380,2001/04/03 - 2001/04/09,+19.73,化成品の製造販売及び装置システムの販売・エンジニアリング
463,スペースシャワーネットワーク,2001/04/18,4838,ＪＱ,野村證券,3000,3,"350,000円 - 400,000円",400000,2001/03/30 - 2001/04/05,+27.25,ＣＳ（スカイパーフェクＴＶ）及びＣＡＴＶ向けの番組供給並びに広告販売等
464,エスケーアイ,2001/04/18,9446,ＪＱ,国際証券,850,10,"400,000円 - 500,000円",500000,2001/04/03 - 2001/04/06,+6.00,移動体通信機器の販売及び移動体通信サービスの加入契約取次
465,サトウ食品工業,2001/04/11,2923,東証２部,新光証券,1500000,4,800円 - 900円,900,2001/03/23 - 2001/03/29,+20.00,包装餅、包装米飯の製造販売及び食料品、日用雑貨品等の販売
466,タイヨーエレック,2001/04/11,6429,ＪＱ,日興ソロモン・スミス・バーニー証券,1200000,3,700円 - 850円,850,2001/03/27 - 2001/04/02,+47.05,パチンコ遊技機の製造販売
467,麻生フォームクリート,2001/04/10,1730,ＪＱ,みずほ証券,800000,3,300円 - 350円,350,2001/03/26 - 2001/03/29,+8.57,気泡コンクリートの現場施工、地盤改良工事の施工、その他工事の施工及び工事施工用資材（起泡剤等）の商品の販売
468,日本フィッツ,2001/04/10,4836,ＪＱ,東京三菱証券,1500,3,"900,000円 - 1,400,000円",1400000,2001/03/26 - 2001/03/29,+21.42,金融／証券分野を中心としたビジネス戦略・ＩＴコンサルティング及びシステムインテグレーション
469,レーサムリサーチ,2001/04/05,8890,ＪＱ,大和証券エスビー,4000,8,"1,100,000円 - 1,400,000円",1400000,2001/03/16 - 2001/03/23,+164.28,収益不動産を主とした資産形成コンサルティング及び資産運用、これに伴う一切の業務。
470,キャリアバンク,2001/03/29,4834,アンビシャス,UFJつばさ証券,620,5,"120,000円 - 140,000円",140000,2001/03/12 - 2001/03/15,+103.57,一般労働者派遣、有料職業紹介、再就職支援事業等を主とする総合人材会社。
471,インデックス,2001/03/29,4835,ＪＱ,国際証券,3500,8,"400,000円 - 550,000円",550000,2001/03/13 - 2001/03/16,+100.00,インターネット接続携帯電話向けのコンテンツ企画・製作・開発・供給等
472,フォトニクス,2001/03/26,7708,ナスダックジャパン,日興ソロモン・スミス・バーニー証券,1000,6,"1,000,000円 - 1,200,000円",1200000,2001/03/09 - 2001/03/14,+75.00,精密計測機器の開発・製造・仕入・販売
473,ぱど,2001/03/22,4833,ナスダックジャパン,新光証券,1500,3,"250,000円 - 300,000円",300000,2001/03/05 - 2001/03/08,+66.66,広告収入をベースとした無料宅配情報誌「ぱど」の編集･発行及び折込広告の配布事業
474,カワセコンピュータサプライ,2001/03/16,7851,大証２部,大和証券エスビー,600000,3,180円 - 270円,270,2001/02/26 - 2001/03/02,+48.14,ビジネスフォーム事業及びデータ処理事業
475,アパマンショップネットワーク,2001/03/15,8889,ナスダックジャパン,大和証券エスビー,1500,9,"240,000円 - 350,000円",350000,2001/02/23 - 2001/03/01,+220.00,不動産情報ネットワーク事業及び賃貸管理事業
476,伊藤忠食品,2001/03/13,2692,東証１部,日興ソロモン・スミス・バーニー証券,1970000,9,"4,000円 - 4,600円",4600,2001/02/23 - 2001/02/28,-11.95,酒類・食品の卸売等
477,ワイケイティ,2001/03/13,2693,ＪＱ,みずほ証券,1025000,3,480円 - 540円,540,2001/02/26 - 2001/03/01,-11.11,電子機器、工作機械、測定機器等の輸出入販売
478,川鉄情報システム,2001/03/08,4832,東証２部,日興ソロモン・スミス・バーニー証券,3400,3,"880,000円 - 1,050,000円",1050000,2001/02/21 - 2001/02/27,-12.38,コンピュータシステムの開発及び運用保守等
479,サンビック,2001/03/07,2691,ＪＱ,日興ソロモン・スミス・バーニー証券,628000,12,220円 - 280円,280,2001/02/20 - 2001/02/23,+31.42,化粧品、石鹸、洗剤、日用雑貨、医薬品、ペットフード等の卸売業
480,南総通運,2001/03/07,9034,ＪＱ,野村證券,500000,3,250円 - 385円,385,2001/02/16 - 2001/02/22,+81.81,貨物自動車運送事業、貨物運送取扱事業、倉庫業、梱包、流通加工等
